,Actual_User_Experience,Predicted_User_Experience,Correct,Probability_Negative,Probability_Neutral,Probability_Positive
4561,Neutral,Negative,False,0.36302032913843174,0.33688286544046464,0.30009680542110356
9459,Negative,Positive,False,0.3298279158699809,0.29063097514340347,0.3795411089866157
8496,Positive,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
8603,Negative,Positive,False,0.27893738140417457,0.3225806451612903,0.3984819734345351
9488,Negative,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
4703,Neutral,Neutral,True,0.3277098270771826,0.3631379164909321,0.30915225643188526
1507,Neutral,Positive,False,0.30201342281879195,0.31543624161073824,0.3825503355704698
9303,Negative,Positive,False,0.3298279158699809,0.29063097514340347,0.3795411089866157
5373,Positive,Positive,True,0.31274638633377133,0.3219448094612352,0.36530880420499345
4143,Negative,Positive,False,0.31274638633377133,0.3219448094612352,0.36530880420499345
6546,Neutral,Positive,False,0.31274638633377133,0.3219448094612352,0.36530880420499345
2707,Neutral,Neutral,True,0.3277098270771826,0.3631379164909321,0.30915225643188526
9869,Positive,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
7797,Neutral,Neutral,True,0.3277098270771826,0.3631379164909321,0.30915225643188526
4191,Negative,Positive,False,0.31274638633377133,0.3219448094612352,0.36530880420499345
8725,Neutral,Neutral,True,0.3277098270771826,0.3631379164909321,0.30915225643188526
1537,Positive,Positive,True,0.27893738140417457,0.3225806451612903,0.3984819734345351
1471,Negative,Neutral,False,0.29545454545454547,0.44545454545454544,0.2590909090909091
8107,Positive,Positive,True,0.31274638633377133,0.3219448094612352,0.36530880420499345
5222,Neutral,Neutral,True,0.3277098270771826,0.3631379164909321,0.30915225643188526
8023,Negative,Neutral,False,0.29545454545454547,0.44545454545454544,0.2590909090909091
6912,Negative,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
3690,Neutral,Positive,False,0.3409090909090909,0.20833333333333334,0.45075757575757575
7314,Positive,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
1182,Negative,Positive,False,0.36507936507936506,0.2222222222222222,0.4126984126984127
7952,Neutral,Positive,False,0.3298279158699809,0.29063097514340347,0.3795411089866157
1326,Positive,Neutral,False,0.33070866141732286,0.38320209973753283,0.28608923884514437
6304,Negative,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
